Country,calendar_start_date,calendar_end_date,Year,dengue_total
PARAGUAY,6/13/2021,6/19/2021,2021,154
PARAGUAY,6/20/2021,6/26/2021,2021,135
PARAGUAY,6/27/2021,7/3/2021,2021,103
PARAGUAY,7/4/2021,7/10/2021,2021,158
PARAGUAY,7/11/2021,7/17/2021,2021,110
PARAGUAY,7/18/2021,7/24/2021,2021,100
PARAGUAY,7/25/2021,7/31/2021,2021,67
PARAGUAY,8/1/2021,8/7/2021,2021,92
PARAGUAY,8/8/2021,8/14/2021,2021,65
PARAGUAY,8/15/2021,8/21/2021,2021,111
PARAGUAY,8/22/2021,8/28/2021,2021,97
PARAGUAY,8/29/2021,9/4/2021,2021,135
PARAGUAY,9/5/2021,9/11/2021,2021,184
PARAGUAY,9/12/2021,9/18/2021,2021,155
PARAGUAY,9/19/2021,9/25/2021,2021,143
PARAGUAY,9/26/2021,10/2/2021,2021,172
PARAGUAY,10/3/2021,10/9/2021,2021,189
PARAGUAY,10/10/2021,10/16/2021,2021,238
PARAGUAY,10/17/2021,10/23/2021,2021,259
PARAGUAY,10/24/2021,10/30/2021,2021,246
PARAGUAY,10/31/2021,11/6/2021,2021,281
PARAGUAY,11/7/2021,11/13/2021,2021,380
PARAGUAY,11/14/2021,11/20/2021,2021,361
PARAGUAY,11/21/2021,11/27/2021,2021,327
PARAGUAY,11/28/2021,12/4/2021,2021,335
PARAGUAY,12/5/2021,12/11/2021,2021,354
PARAGUAY,12/12/2021,12/18/2021,2021,244
PARAGUAY,12/19/2021,12/25/2021,2021,310
PARAGUAY,12/26/2021,1/1/2022,2021,327
PARAGUAY,1/2/2022,1/8/2022,2022,327
PARAGUAY,9/11/2022,9/17/2022,2022,8
PARAGUAY,9/18/2022,9/24/2022,2022,14
PARAGUAY,9/25/2022,10/1/2022,2022,28
PARAGUAY,10/2/2022,10/8/2022,2022,29
PARAGUAY,10/9/2022,10/15/2022,2022,73
PARAGUAY,10/16/2022,10/22/2022,2022,91
PARAGUAY,10/23/2022,10/29/2022,2022,106
PARAGUAY,10/30/2022,11/5/2022,2022,145
PARAGUAY,11/6/2022,11/12/2022,2022,212
PARAGUAY,11/13/2022,11/19/2022,2022,277
PARAGUAY,11/20/2022,11/26/2022,2022,319
PARAGUAY,11/27/2022,12/3/2022,2022,431
PARAGUAY,12/4/2022,12/10/2022,2022,840
PARAGUAY,12/11/2022,12/17/2022,2022,1259
PARAGUAY,12/18/2022,12/24/2022,2022,1685
PARAGUAY,12/25/2022,12/31/2022,2022,1522
PERU,5/3/2020,5/9/2020,2020,978
PERU,5/10/2020,5/16/2020,2020,944
PERU,5/17/2020,5/23/2020,2020,842
PERU,5/24/2020,5/30/2020,2020,563
PERU,5/31/2020,6/6/2020,2020,433
PERU,6/7/2020,6/13/2020,2020,395
PERU,6/14/2020,6/20/2020,2020,357
PERU,6/21/2020,6/27/2020,2020,292
PERU,6/28/2020,7/4/2020,2020,282
PERU,7/5/2020,7/11/2020,2020,215
PERU,7/12/2020,7/18/2020,2020,230
PERU,7/19/2020,7/25/2020,2020,256
PERU,7/26/2020,8/1/2020,2020,342
PERU,8/2/2020,8/8/2020,2020,386
PERU,8/9/2020,8/15/2020,2020,476
PERU,8/16/2020,8/22/2020,2020,590
PERU,8/23/2020,8/29/2020,2020,500
PERU,8/30/2020,9/5/2020,2020,647
PERU,9/6/2020,9/12/2020,2020,725
PERU,9/13/2020,9/19/2020,2020,793
PERU,9/20/2020,9/26/2020,2020,893
PERU,9/27/2020,10/3/2020,2020,1092
PERU,10/4/2020,10/10/2020,2020,1240
PERU,10/11/2020,10/17/2020,2020,1391
PERU,10/18/2020,10/24/2020,2020,1602
PERU,10/25/2020,10/31/2020,2020,1748
PERU,11/1/2020,11/7/2020,2020,2099
PERU,11/8/2020,11/14/2020,2020,2142
PERU,11/15/2020,11/21/2020,2020,2200
PERU,11/22/2020,11/28/2020,2020,1883
PERU,11/29/2020,12/5/2020,2020,2039
PERU,12/6/2020,12/12/2020,2020,2050
PERU,12/13/2020,12/19/2020,2020,1896
PERU,12/20/2020,12/26/2020,2020,1404
PERU,12/27/2020,1/2/2021,2020,731
PERU,1/3/2021,1/9/2021,2021,1637
PERU,1/10/2021,1/16/2021,2021,1229
PERU,1/17/2021,1/23/2021,2021,1156
PERU,1/24/2021,1/30/2021,2021,975
PERU,1/31/2021,2/6/2021,2021,946
PERU,2/7/2021,2/13/2021,2021,892
PERU,2/14/2021,2/20/2021,2021,937
PERU,2/21/2021,2/27/2021,2021,1026
PERU,2/28/2021,3/6/2021,2021,1178
PERU,3/7/2021,3/13/2021,2021,1259
PERU,3/14/2021,3/20/2021,2021,1366
PERU,3/21/2021,3/27/2021,2021,1245
PERU,3/28/2021,4/3/2021,2021,1132
PERU,4/4/2021,4/10/2021,2021,1153
PERU,4/11/2021,4/17/2021,2021,1137
PERU,4/18/2021,4/24/2021,2021,1072
PERU,4/25/2021,5/1/2021,2021,1019
PERU,5/2/2021,5/8/2021,2021,968
PERU,5/9/2021,5/15/2021,2021,1080
PERU,5/16/2021,5/22/2021,2021,1112
PERU,5/23/2021,5/29/2021,2021,920
PERU,5/30/2021,6/5/2021,2021,958
PERU,6/6/2021,6/12/2021,2021,956
PERU,6/13/2021,6/19/2021,2021,828
PERU,6/20/2021,6/26/2021,2021,746
PERU,6/27/2021,7/3/2021,2021,702
PERU,7/4/2021,7/10/2021,2021,601
PERU,7/11/2021,7/17/2021,2021,563
PERU,7/18/2021,7/24/2021,2021,543
PERU,7/25/2021,7/31/2021,2021,441
PERU,8/1/2021,8/7/2021,2021,493
PERU,8/8/2021,8/14/2021,2021,495
PERU,8/15/2021,8/21/2021,2021,568
PERU,8/22/2021,8/28/2021,2021,475
PERU,8/29/2021,9/4/2021,2021,462
PERU,9/5/2021,9/11/2021,2021,505
PERU,9/12/2021,9/18/2021,2021,526
PERU,9/19/2021,9/25/2021,2021,590
PERU,9/26/2021,10/2/2021,2021,673
PERU,10/3/2021,10/9/2021,2021,597
PERU,10/10/2021,10/16/2021,2021,750
PERU,10/17/2021,10/23/2021,2021,922
PERU,10/24/2021,10/30/2021,2021,872
PERU,10/31/2021,11/6/2021,2021,951
PERU,11/7/2021,11/13/2021,2021,1139
PERU,11/14/2021,11/20/2021,2021,1256
PERU,11/21/2021,11/27/2021,2021,1318
PERU,11/28/2021,12/4/2021,2021,1515
PERU,12/5/2021,12/11/2021,2021,1500
PERU,12/12/2021,12/18/2021,2021,1579
PERU,12/19/2021,12/25/2021,2021,1348
PERU,12/26/2021,1/1/2022,2021,963
PERU,1/2/2022,1/8/2022,2022,1064
PERU,1/9/2022,1/15/2022,2022,1025
PERU,1/16/2022,1/22/2022,2022,964
PERU,1/23/2022,1/29/2022,2022,991
PERU,1/30/2022,2/5/2022,2022,1320
PERU,2/6/2022,2/12/2022,2022,1429
PERU,2/13/2022,2/19/2022,2022,1669
PERU,2/20/2022,2/26/2022,2022,1873
PERU,2/27/2022,3/5/2022,2022,1993
PERU,3/6/2022,3/12/2022,2022,2071
PERU,3/13/2022,3/19/2022,2022,2270
PERU,3/20/2022,3/26/2022,2022,2339
PERU,3/27/2022,4/2/2022,2022,2640
PERU,4/3/2022,4/9/2022,2022,2960
PERU,4/10/2022,4/16/2022,2022,3072
PERU,4/17/2022,4/23/2022,2022,3510
PERU,4/24/2022,4/30/2022,2022,3205
PERU,5/1/2022,5/7/2022,2022,3247
PERU,5/8/2022,5/14/2022,2022,3078
PERU,5/15/2022,5/21/2022,2022,2517
PERU,5/22/2022,5/28/2022,2022,2077
PERU,5/29/2022,6/4/2022,2022,1775
PERU,6/5/2022,6/11/2022,2022,1533
PERU,6/12/2022,6/18/2022,2022,1274
PERU,6/19/2022,6/25/2022,2022,1100
PERU,6/26/2022,7/2/2022,2022,984
PERU,7/3/2022,7/9/2022,2022,899
PERU,7/10/2022,7/16/2022,2022,807
PERU,7/17/2022,7/23/2022,2022,717
PERU,7/24/2022,7/30/2022,2022,506
PERU,7/31/2022,8/6/2022,2022,556
PERU,8/7/2022,8/13/2022,2022,657
PERU,9/11/2022,9/17/2022,2022,557
PERU,9/18/2022,9/24/2022,2022,580
PERU,9/25/2022,10/1/2022,2022,624
PERU,10/2/2022,10/8/2022,2022,537
PERU,10/9/2022,10/15/2022,2022,596
PERU,10/16/2022,10/22/2022,2022,734
PERU,10/23/2022,10/29/2022,2022,830
PERU,10/30/2022,11/5/2022,2022,1069
PERU,11/6/2022,11/12/2022,2022,1314
PERU,11/13/2022,11/19/2022,2022,1633
PERU,11/20/2022,11/26/2022,2022,1623
PERU,11/27/2022,12/3/2022,2022,1624
PERU,12/4/2022,12/10/2022,2022,1412
PERU,12/11/2022,12/17/2022,2022,1383
PERU,12/18/2022,12/24/2022,2022,1134
PERU,12/25/2022,12/31/2022,2022,717
PHILIPPINES,1/1/2021,12/31/2021,2021,79592
PHILIPPINES,1/2/2022,1/8/2022,2022,1685
PHILIPPINES,1/9/2022,1/15/2022,2022,1146
PHILIPPINES,1/16/2022,1/22/2022,2022,1143
PHILIPPINES,1/23/2022,1/29/2022,2022,1034
PHILIPPINES,1/30/2022,2/5/2022,2022,1459
PHILIPPINES,2/6/2022,2/12/2022,2022,1243
PHILIPPINES,2/13/2022,2/19/2022,2022,1418
PHILIPPINES,2/20/2022,2/26/2022,2022,1344
PHILIPPINES,2/27/2022,3/5/2022,2022,1484
PHILIPPINES,3/6/2022,3/12/2022,2022,1553
PHILIPPINES,3/13/2022,3/19/2022,2022,1622
PHILIPPINES,3/20/2022,3/26/2022,2022,1905
PHILIPPINES,3/27/2022,4/2/2022,2022,2152
PHILIPPINES,4/3/2022,4/9/2022,2022,2293
PHILIPPINES,4/10/2022,4/16/2022,2022,2326
PHILIPPINES,4/17/2022,4/23/2022,2022,2716
PHILIPPINES,4/24/2022,4/30/2022,2022,2677
PHILIPPINES,5/1/2022,5/7/2022,2022,3389
PHILIPPINES,5/8/2022,5/14/2022,2022,3958
PHILIPPINES,5/15/2022,5/21/2022,2022,4812
PHILIPPINES,5/22/2022,5/28/2022,2022,5167
PHILIPPINES,5/29/2022,6/4/2022,2022,5557
PHILIPPINES,6/5/2022,6/11/2022,2022,6626
PHILIPPINES,6/12/2022,6/18/2022,2022,7409
PHILIPPINES,6/19/2022,6/25/2022,2022,8692
PHILIPPINES,6/26/2022,7/2/2022,2022,8546
PHILIPPINES,7/3/2022,7/9/2022,2022,9579
PHILIPPINES,7/10/2022,7/16/2022,2022,10541
PHILIPPINES,7/17/2022,7/23/2022,2022,9931
PHILIPPINES,7/24/2022,7/30/2022,2022,9107
PHILIPPINES,7/31/2022,8/6/2022,2022,9104
PHILIPPINES,8/7/2022,8/13/2022,2022,9245
PHILIPPINES,8/14/2022,8/20/2022,2022,8420
PHILIPPINES,8/21/2022,8/27/2022,2022,7525
PHILIPPINES,8/28/2022,9/3/2022,2022,7237
PHILIPPINES,9/4/2022,9/10/2022,2022,7305
PHILIPPINES,9/11/2022,9/17/2022,2022,6410
PHILIPPINES,9/18/2022,9/24/2022,2022,5550
PHILIPPINES,9/25/2022,10/1/2022,2022,4976
PHILIPPINES,10/2/2022,10/8/2022,2022,3866
PHILIPPINES,10/9/2022,10/15/2022,2022,3435
PHILIPPINES,10/16/2022,10/22/2022,2022,3825
PHILIPPINES,10/23/2022,10/29/2022,2022,3501
PHILIPPINES,10/30/2022,11/5/2022,2022,3570
PHILIPPINES,11/6/2022,11/12/2022,2022,3781
PHILIPPINES,11/13/2022,11/19/2022,2022,3457
PHILIPPINES,11/20/2022,11/26/2022,2022,3097
PHILIPPINES,11/27/2022,12/3/2022,2022,2166
PHILIPPINES,12/4/2022,12/10/2022,2022,485
PITCAIRN,5/11/2020,5/17/2020,2020,0
PITCAIRN,5/18/2020,5/24/2020,2020,0
PITCAIRN,5/25/2020,5/31/2020,2020,0
PITCAIRN,9/21/2020,9/27/2020,2020,0
PITCAIRN,9/20/2021,9/26/2021,2021,0
PITCAIRN,9/27/2021,10/3/2021,2021,0
PITCAIRN,10/4/2021,10/10/2021,2021,0
PITCAIRN,10/11/2021,10/17/2021,2021,0
PITCAIRN,10/18/2021,10/24/2021,2021,0
PITCAIRN,10/25/2021,10/31/2021,2021,0
PITCAIRN,11/1/2021,11/7/2021,2021,0
PITCAIRN,11/8/2021,11/14/2021,2021,0
PITCAIRN,11/15/2021,11/21/2021,2021,0
PITCAIRN,11/22/2021,11/28/2021,2021,0
PITCAIRN,11/29/2021,12/5/2021,2021,0
PITCAIRN,12/6/2021,12/12/2021,2021,0
PITCAIRN,12/13/2021,12/19/2021,2021,0
PITCAIRN,12/20/2021,12/26/2021,2021,0
PITCAIRN,12/27/2021,1/2/2022,2021,0
PITCAIRN,1/3/2022,1/9/2022,2022,0
PITCAIRN,1/10/2022,1/16/2022,2022,0
PITCAIRN,1/24/2022,1/30/2022,2022,0
PITCAIRN,1/31/2022,2/6/2022,2022,0
PITCAIRN,2/7/2022,2/13/2022,2022,0
PITCAIRN,2/14/2022,2/20/2022,2022,0
PITCAIRN,2/21/2022,2/27/2022,2022,0
PITCAIRN,2/28/2022,3/6/2022,2022,0
PITCAIRN,3/21/2022,3/27/2022,2022,0
PITCAIRN,4/18/2022,4/24/2022,2022,0
PITCAIRN,4/25/2022,5/1/2022,2022,0
PITCAIRN,5/9/2022,5/15/2022,2022,0
PITCAIRN,5/16/2022,5/22/2022,2022,0
PITCAIRN,5/23/2022,5/29/2022,2022,0
PITCAIRN,6/5/2022,6/11/2022,2022,0
PITCAIRN,6/6/2022,6/12/2022,2022,0
PITCAIRN,6/13/2022,6/19/2022,2022,0
PITCAIRN,6/26/2022,7/2/2022,2022,0
PITCAIRN,7/11/2022,7/17/2022,2022,0
PITCAIRN,7/18/2022,7/24/2022,2022,0
PITCAIRN,7/31/2022,8/6/2022,2022,0
PITCAIRN,8/15/2022,8/21/2022,2022,0
PITCAIRN,8/28/2022,9/3/2022,2022,0
PITCAIRN,9/5/2022,9/11/2022,2022,0
PITCAIRN,9/12/2022,9/18/2022,2022,0
PITCAIRN,9/19/2022,9/25/2022,2022,0
PITCAIRN,9/26/2022,10/2/2022,2022,0
PITCAIRN,10/10/2022,10/16/2022,2022,0
PITCAIRN,10/17/2022,10/23/2022,2022,0
PITCAIRN,10/24/2022,10/30/2022,2022,0
PITCAIRN,11/14/2022,11/20/2022,2022,0
PITCAIRN,11/21/2022,11/27/2022,2022,0
PITCAIRN,12/5/2022,12/11/2022,2022,0
PITCAIRN,12/12/2022,12/18/2022,2022,0
PITCAIRN,1/2/2023,1/8/2023,2023,0
PITCAIRN,1/29/2023,2/4/2023,2023,0
PITCAIRN,1/30/2023,2/5/2023,2023,0
PITCAIRN,2/6/2023,2/12/2023,2023,0
PITCAIRN,2/13/2023,2/19/2023,2023,0
PITCAIRN,3/12/2023,3/18/2023,2023,0
PITCAIRN,3/20/2023,3/26/2023,2023,0
PITCAIRN,4/10/2023,4/16/2023,2023,0
PUERTO RICO,5/3/2020,5/9/2020,2020,7
PUERTO RICO,5/10/2020,5/16/2020,2020,47
PUERTO RICO,5/17/2020,5/23/2020,2020,10
PUERTO RICO,5/24/2020,5/30/2020,2020,8
PUERTO RICO,5/31/2020,6/6/2020,2020,6
PUERTO RICO,6/7/2020,6/13/2020,2020,9
PUERTO RICO,6/14/2020,6/20/2020,2020,7
PUERTO RICO,6/21/2020,6/27/2020,2020,6
PUERTO RICO,6/28/2020,7/4/2020,2020,11
PUERTO RICO,7/5/2020,7/11/2020,2020,8
PUERTO RICO,7/12/2020,7/18/2020,2020,7
PUERTO RICO,7/19/2020,7/25/2020,2020,4
PUERTO RICO,7/26/2020,8/1/2020,2020,9
PUERTO RICO,8/2/2020,8/8/2020,2020,7
PUERTO RICO,8/9/2020,8/15/2020,2020,12
PUERTO RICO,8/16/2020,8/22/2020,2020,11
PUERTO RICO,8/23/2020,8/29/2020,2020,7
PUERTO RICO,8/30/2020,9/5/2020,2020,26
PUERTO RICO,9/6/2020,9/12/2020,2020,8
PUERTO RICO,9/13/2020,9/19/2020,2020,12
PUERTO RICO,9/20/2020,9/26/2020,2020,33
PUERTO RICO,9/27/2020,10/3/2020,2020,24
PUERTO RICO,10/4/2020,10/10/2020,2020,32
PUERTO RICO,10/11/2020,10/17/2020,2020,32
PUERTO RICO,10/18/2020,10/24/2020,2020,22
PUERTO RICO,10/25/2020,10/31/2020,2020,29
PUERTO RICO,11/1/2020,11/7/2020,2020,40
PUERTO RICO,11/8/2020,11/14/2020,2020,26
PUERTO RICO,11/15/2020,11/21/2020,2020,42
PUERTO RICO,11/22/2020,11/28/2020,2020,25
PUERTO RICO,11/29/2020,12/5/2020,2020,17
PUERTO RICO,12/6/2020,12/12/2020,2020,59
PUERTO RICO,12/13/2020,12/19/2020,2020,30
PUERTO RICO,12/20/2020,12/26/2020,2020,38
PUERTO RICO,12/27/2020,1/2/2021,2020,7
PUERTO RICO,1/3/2021,1/9/2021,2021,26
PUERTO RICO,1/10/2021,1/16/2021,2021,20
PUERTO RICO,1/17/2021,1/23/2021,2021,25
PUERTO RICO,1/24/2021,1/30/2021,2021,17
PUERTO RICO,1/31/2021,2/6/2021,2021,32
PUERTO RICO,2/7/2021,2/13/2021,2021,10
PUERTO RICO,2/14/2021,2/20/2021,2021,32
PUERTO RICO,2/21/2021,2/27/2021,2021,14
PUERTO RICO,2/28/2021,3/6/2021,2021,24
PUERTO RICO,3/7/2021,3/13/2021,2021,21
PUERTO RICO,3/14/2021,3/20/2021,2021,13
PUERTO RICO,3/21/2021,3/27/2021,2021,8
PUERTO RICO,3/28/2021,4/3/2021,2021,8
PUERTO RICO,4/4/2021,4/10/2021,2021,12
PUERTO RICO,4/11/2021,4/17/2021,2021,4
PUERTO RICO,4/18/2021,4/24/2021,2021,10
PUERTO RICO,4/25/2021,5/1/2021,2021,9
PUERTO RICO,5/9/2021,5/15/2021,2021,4
PUERTO RICO,5/16/2021,5/22/2021,2021,15
PUERTO RICO,5/23/2021,5/29/2021,2021,15
PUERTO RICO,5/30/2021,6/5/2021,2021,8
PUERTO RICO,6/6/2021,6/12/2021,2021,11
PUERTO RICO,6/13/2021,6/19/2021,2021,10
PUERTO RICO,6/20/2021,6/26/2021,2021,4
PUERTO RICO,6/27/2021,7/3/2021,2021,8
PUERTO RICO,7/4/2021,7/10/2021,2021,15
PUERTO RICO,7/11/2021,7/17/2021,2021,11
PUERTO RICO,7/18/2021,7/24/2021,2021,21
PUERTO RICO,7/25/2021,7/31/2021,2021,6
PUERTO RICO,8/1/2021,8/7/2021,2021,3
PUERTO RICO,8/8/2021,8/14/2021,2021,13
PUERTO RICO,8/15/2021,8/21/2021,2021,8
PUERTO RICO,8/22/2021,8/28/2021,2021,11
PUERTO RICO,8/29/2021,9/4/2021,2021,14
PUERTO RICO,9/12/2021,9/18/2021,2021,8
PUERTO RICO,9/19/2021,9/25/2021,2021,9
PUERTO RICO,9/26/2021,10/2/2021,2021,8
PUERTO RICO,10/3/2021,10/9/2021,2021,2
PUERTO RICO,10/10/2021,10/16/2021,2021,18
PUERTO RICO,10/17/2021,10/23/2021,2021,15
PUERTO RICO,10/24/2021,10/30/2021,2021,7
PUERTO RICO,10/31/2021,11/6/2021,2021,16
PUERTO RICO,11/7/2021,11/13/2021,2021,4
PUERTO RICO,11/14/2021,11/20/2021,2021,11
PUERTO RICO,11/21/2021,11/27/2021,2021,13
PUERTO RICO,11/28/2021,12/4/2021,2021,7
PUERTO RICO,12/5/2021,12/11/2021,2021,11
PUERTO RICO,12/12/2021,12/18/2021,2021,5
PUERTO RICO,12/19/2021,12/25/2021,2021,12
PUERTO RICO,12/26/2021,1/1/2022,2021,8
PUERTO RICO,1/2/2022,1/8/2022,2022,6
PUERTO RICO,1/9/2022,1/15/2022,2022,13
PUERTO RICO,1/16/2022,1/22/2022,2022,13
PUERTO RICO,1/23/2022,1/29/2022,2022,5
PUERTO RICO,1/30/2022,2/5/2022,2022,4
PUERTO RICO,2/6/2022,2/12/2022,2022,12
PUERTO RICO,2/13/2022,2/19/2022,2022,7
PUERTO RICO,2/20/2022,2/26/2022,2022,5
PUERTO RICO,2/27/2022,3/5/2022,2022,8
PUERTO RICO,3/6/2022,3/12/2022,2022,8
PUERTO RICO,3/20/2022,3/26/2022,2022,7
PUERTO RICO,3/27/2022,4/2/2022,2022,4
PUERTO RICO,4/3/2022,4/9/2022,2022,7
PUERTO RICO,4/10/2022,4/16/2022,2022,2
PUERTO RICO,4/17/2022,4/23/2022,2022,4
PUERTO RICO,4/24/2022,4/30/2022,2022,11
PUERTO RICO,5/1/2022,5/7/2022,2022,9
PUERTO RICO,5/8/2022,5/14/2022,2022,8
PUERTO RICO,5/15/2022,5/21/2022,2022,5
PUERTO RICO,5/29/2022,6/4/2022,2022,1
PUERTO RICO,6/5/2022,6/11/2022,2022,5
PUERTO RICO,6/12/2022,6/18/2022,2022,4
PUERTO RICO,6/26/2022,7/2/2022,2022,2
PUERTO RICO,7/3/2022,7/9/2022,2022,5
PUERTO RICO,7/10/2022,7/16/2022,2022,2
PUERTO RICO,7/17/2022,7/23/2022,2022,4
PUERTO RICO,7/24/2022,7/30/2022,2022,6
PUERTO RICO,7/31/2022,8/6/2022,2022,11
PUERTO RICO,8/7/2022,8/13/2022,2022,9
PUERTO RICO,8/21/2022,8/27/2022,2022,20
PUERTO RICO,8/28/2022,9/3/2022,2022,25
PUERTO RICO,9/11/2022,9/17/2022,2022,23
PUERTO RICO,9/18/2022,9/24/2022,2022,19
PUERTO RICO,9/25/2022,10/1/2022,2022,19
PUERTO RICO,10/2/2022,10/8/2022,2022,52
PUERTO RICO,10/9/2022,10/15/2022,2022,58
PUERTO RICO,10/16/2022,10/22/2022,2022,53
PUERTO RICO,10/23/2022,10/29/2022,2022,36
PUERTO RICO,10/30/2022,11/5/2022,2022,44
PUERTO RICO,11/6/2022,11/12/2022,2022,57
PUERTO RICO,11/13/2022,11/19/2022,2022,42
PUERTO RICO,11/20/2022,11/26/2022,2022,89
PUERTO RICO,11/27/2022,12/3/2022,2022,75
PUERTO RICO,12/4/2022,12/10/2022,2022,80
PUERTO RICO,12/11/2022,12/17/2022,2022,42
PUERTO RICO,12/18/2022,12/24/2022,2022,13
PUERTO RICO,12/25/2022,12/31/2022,2022,35
SAINT BARTHELEMY,5/3/2020,5/9/2020,2020,24
SAINT BARTHELEMY,5/10/2020,5/16/2020,2020,36
SAINT BARTHELEMY,5/17/2020,5/23/2020,2020,35
SAINT BARTHELEMY,5/24/2020,5/30/2020,2020,38
SAINT BARTHELEMY,5/31/2020,6/6/2020,2020,31
SAINT BARTHELEMY,6/7/2020,6/13/2020,2020,25
SAINT BARTHELEMY,6/14/2020,6/20/2020,2020,29
SAINT BARTHELEMY,6/21/2020,6/27/2020,2020,44
SAINT BARTHELEMY,6/28/2020,7/4/2020,2020,44
SAINT BARTHELEMY,7/5/2020,7/11/2020,2020,40
SAINT BARTHELEMY,7/12/2020,7/18/2020,2020,40
SAINT BARTHELEMY,7/19/2020,7/25/2020,2020,62
SAINT BARTHELEMY,7/26/2020,8/1/2020,2020,31
SAINT BARTHELEMY,8/2/2020,8/8/2020,2020,87
SAINT BARTHELEMY,8/9/2020,8/15/2020,2020,68
SAINT BARTHELEMY,8/16/2020,8/22/2020,2020,57
SAINT BARTHELEMY,8/23/2020,8/29/2020,2020,68
SAINT BARTHELEMY,8/30/2020,9/5/2020,2020,48
SAINT BARTHELEMY,9/6/2020,9/12/2020,2020,68
SAINT BARTHELEMY,9/13/2020,9/19/2020,2020,62
SAINT BARTHELEMY,9/20/2020,9/26/2020,2020,55
SAINT BARTHELEMY,9/27/2020,10/3/2020,2020,54
SAINT BARTHELEMY,10/4/2020,10/10/2020,2020,41
SAINT BARTHELEMY,10/11/2020,10/17/2020,2020,28
SAINT BARTHELEMY,10/18/2020,10/24/2020,2020,30
SAINT BARTHELEMY,10/25/2020,10/31/2020,2020,38
SAINT BARTHELEMY,11/1/2020,11/7/2020,2020,30
SAINT BARTHELEMY,11/8/2020,11/14/2020,2020,31
SAINT BARTHELEMY,11/15/2020,11/21/2020,2020,31
SAINT BARTHELEMY,11/22/2020,11/28/2020,2020,28
SAINT BARTHELEMY,11/29/2020,12/5/2020,2020,24
SAINT BARTHELEMY,12/6/2020,12/12/2020,2020,18
SAINT BARTHELEMY,12/13/2020,12/19/2020,2020,15
SAINT BARTHELEMY,12/20/2020,12/26/2020,2020,21
SAINT BARTHELEMY,12/27/2020,1/2/2021,2020,9
SAINT BARTHELEMY,1/3/2021,1/9/2021,2021,10
SAINT BARTHELEMY,1/10/2021,1/16/2021,2021,10
SAINT BARTHELEMY,1/17/2021,1/23/2021,2021,5
SAINT BARTHELEMY,1/24/2021,1/30/2021,2021,8
SAINT BARTHELEMY,1/31/2021,2/6/2021,2021,6
SAINT BARTHELEMY,2/7/2021,2/13/2021,2021,3
SAINT BARTHELEMY,2/14/2021,2/20/2021,2021,2
SAINT BARTHELEMY,2/21/2021,2/27/2021,2021,5
SAINT BARTHELEMY,2/28/2021,3/6/2021,2021,9
SAINT BARTHELEMY,3/7/2021,3/13/2021,2021,8
SAINT BARTHELEMY,3/14/2021,3/20/2021,2021,4
SAINT BARTHELEMY,3/21/2021,3/27/2021,2021,0
SAINT BARTHELEMY,3/28/2021,4/3/2021,2021,0
SAINT BARTHELEMY,4/4/2021,4/10/2021,2021,0
SAINT BARTHELEMY,4/11/2021,4/17/2021,2021,0
SAINT BARTHELEMY,4/18/2021,4/24/2021,2021,0
SAINT BARTHELEMY,4/25/2021,5/1/2021,2021,0
SAINT BARTHELEMY,5/2/2021,5/8/2021,2021,0
SAINT BARTHELEMY,5/9/2021,5/15/2021,2021,0
SAINT BARTHELEMY,5/16/2021,5/22/2021,2021,0
SAINT BARTHELEMY,5/23/2021,5/29/2021,2021,0
SAINT BARTHELEMY,5/30/2021,6/5/2021,2021,0
SAINT BARTHELEMY,6/6/2021,6/12/2021,2021,0
SAINT BARTHELEMY,6/13/2021,6/19/2021,2021,0
SAINT BARTHELEMY,6/20/2021,6/26/2021,2021,0
SAINT BARTHELEMY,6/27/2021,7/3/2021,2021,0
SAINT BARTHELEMY,7/4/2021,7/10/2021,2021,0
SAINT BARTHELEMY,7/11/2021,7/17/2021,2021,0
SAINT BARTHELEMY,7/18/2021,7/24/2021,2021,0
SAINT BARTHELEMY,7/25/2021,7/31/2021,2021,0
SAINT BARTHELEMY,8/1/2021,8/7/2021,2021,0
SAINT BARTHELEMY,8/8/2021,8/14/2021,2021,0
SAINT BARTHELEMY,8/15/2021,8/21/2021,2021,0
SAINT BARTHELEMY,8/22/2021,8/28/2021,2021,0
SAINT BARTHELEMY,8/29/2021,9/4/2021,2021,0
SAINT BARTHELEMY,9/5/2021,9/11/2021,2021,0
SAINT BARTHELEMY,9/12/2021,9/18/2021,2021,0
SAINT BARTHELEMY,9/19/2021,9/25/2021,2021,0
SAINT BARTHELEMY,9/26/2021,10/2/2021,2021,0
SAINT BARTHELEMY,10/3/2021,10/9/2021,2021,0
SAINT BARTHELEMY,10/10/2021,10/16/2021,2021,0
SAINT BARTHELEMY,10/17/2021,10/23/2021,2021,0
SAINT BARTHELEMY,10/24/2021,10/30/2021,2021,0
SAINT BARTHELEMY,10/31/2021,11/6/2021,2021,0
SAINT BARTHELEMY,11/7/2021,11/13/2021,2021,0
SAINT BARTHELEMY,11/14/2021,11/20/2021,2021,0
SAINT BARTHELEMY,11/21/2021,11/27/2021,2021,0
SAINT BARTHELEMY,11/28/2021,12/4/2021,2021,0
SAINT BARTHELEMY,12/5/2021,12/11/2021,2021,0
SAINT BARTHELEMY,12/12/2021,12/18/2021,2021,0
SAINT BARTHELEMY,12/19/2021,12/25/2021,2021,0
