Reporting.Area,MMWR.Year,MMWR.Week,Ehrlichiosis_Anaplasmosis_Cases_Count,Date
KANSAS,2016,52,0,12/23/2016
OHIO,2016,52,0,12/23/2016
VERMONT,2016,52,0,12/23/2016
S. ATLANTIC,2016,52,0,12/23/2016
MAINE,2016,52,0,12/23/2016
NEBRASKA,2016,52,0,12/23/2016
W.N. CENTRAL,2016,52,0,12/23/2016
WASHINGTON,2016,52,0,12/23/2016
NEW JERSEY,2016,52,0,12/23/2016
SOUTH CAROLINA,2016,52,0,12/23/2016
W.S. CENTRAL,2016,52,1,12/23/2016
ALABAMA,2016,52,0,12/23/2016
RHODE ISLAND,2016,52,0,12/23/2016
WISCONSIN,2016,52,0,12/23/2016
OREGON,2016,52,0,12/23/2016
MINNESOTA,2016,52,0,12/23/2016
ALASKA,2016,52,0,12/23/2016
NEW YORK CITY,2016,52,0,12/23/2016
WEST VIRGINIA,2016,52,0,12/23/2016
UNITED STATES,2018,1,0,1/1/2018
NEW ENGLAND,2018,1,0,1/1/2018
MID. ATLANTIC,2018,1,0,1/1/2018
NEW YORK CITY,2018,1,0,1/1/2018
E.N. CENTRAL,2018,1,0,1/1/2018
W.N. CENTRAL,2018,1,0,1/1/2018
S. ATLANTIC,2018,1,0,1/1/2018
E.S. CENTRAL,2018,1,0,1/1/2018
W.S. CENTRAL,2018,1,0,1/1/2018
MOUNTAIN,2018,1,0,1/1/2018
PACIFIC,2018,1,0,1/1/2018
AMER. SAMOA,2018,1,0,1/1/2018
MARYLAND,2018,1,0,1/1/2018
PUERTO RICO,2018,1,0,1/1/2018
WYOMING,2018,1,0,1/1/2018
NEW HAMPSHIRE,2018,1,0,1/1/2018
OREGON,2018,1,0,1/1/2018
PENNSYLVANIA,2018,1,0,1/1/2018
TEXAS,2018,1,0,1/1/2018
IDAHO,2018,1,0,1/1/2018
SOUTH CAROLINA,2018,1,0,1/1/2018
GEORGIA,2018,1,0,1/1/2018
DIST. OF COL.,2018,1,0,1/1/2018
TENNESSEE,2018,1,0,1/1/2018
HAWAII,2018,1,0,1/1/2018
OHIO,2018,1,0,1/1/2018
MONTANA,2018,1,0,1/1/2018
RHODE ISLAND,2018,1,0,1/1/2018
FLORIDA,2018,1,0,1/1/2018
ILLINOIS,2018,1,0,1/1/2018
ALABAMA,2018,1,0,1/1/2018
NEBRASKA,2018,1,0,1/1/2018
NORTH DAKOTA,2018,1,0,1/1/2018
KENTUCKY,2018,1,0,1/1/2018
NEVADA,2018,1,0,1/1/2018
UTAH,2018,1,0,1/1/2018
KANSAS,2018,1,0,1/1/2018
VIRGINIA,2018,1,0,1/1/2018
MISSOURI,2018,1,0,1/1/2018
INDIANA,2018,1,0,1/1/2018
NEW YORK,2018,1,0,1/1/2018
VIRGIN ISL.,2018,1,0,1/1/2018
GUAM,2018,1,0,1/1/2018
MASSACHUSETTS,2018,1,0,1/1/2018
ARKANSAS,2018,1,0,1/1/2018
OKLAHOMA,2018,1,0,1/1/2018
COLORADO,2018,1,0,1/1/2018
NORTH CAROLINA,2018,1,0,1/1/2018
ALASKA,2018,1,0,1/1/2018
ARIZONA,2018,1,0,1/1/2018
SOUTH DAKOTA,2018,1,0,1/1/2018
MISSISSIPPI,2018,1,0,1/1/2018
VERMONT,2018,1,0,1/1/2018
MINNESOTA,2018,1,0,1/1/2018
E.N. CENTRAL,2018,5,0,1/29/2018
WISCONSIN,2018,1,0,1/1/2018
C.N.M.I.,2018,1,0,1/1/2018
MICHIGAN,2018,1,0,1/1/2018
LOUISIANA,2018,1,0,1/1/2018
DELAWARE,2018,1,0,1/1/2018
IOWA,2018,1,0,1/1/2018
WEST VIRGINIA,2018,1,0,1/1/2018
NEW JERSEY,2018,1,0,1/1/2018
CONNECTICUT,2018,1,0,1/1/2018
WASHINGTON,2018,1,0,1/1/2018
NEW MEXICO,2018,1,0,1/1/2018
CALIFORNIA,2018,1,0,1/1/2018
MAINE,2018,1,0,1/1/2018
CALIFORNIA,2018,2,0,1/8/2018
CONNECTICUT,2018,2,0,1/8/2018
NEW MEXICO,2018,2,0,1/8/2018
HAWAII,2018,2,0,1/8/2018
MINNESOTA,2018,2,0,1/8/2018
WYOMING,2018,2,0,1/8/2018
MISSOURI,2018,2,0,1/8/2018
NEBRASKA,2018,2,0,1/8/2018
SOUTH DAKOTA,2018,2,0,1/8/2018
COLORADO,2018,2,0,1/8/2018
MISSISSIPPI,2018,2,0,1/8/2018
NEW YORK CITY,2018,2,0,1/8/2018
TEXAS,2018,2,0,1/8/2018
DELAWARE,2018,2,0,1/8/2018
E.N. CENTRAL,2018,2,0,1/8/2018
INDIANA,2018,2,0,1/8/2018
DIST. OF COL.,2018,2,0,1/8/2018
W.N. CENTRAL,2018,2,0,1/8/2018
NEVADA,2018,2,0,1/8/2018
GEORGIA,2018,2,0,1/8/2018
UNITED STATES,2018,2,0,1/8/2018
ALASKA,2018,2,0,1/8/2018
W.S. CENTRAL,2018,2,0,1/8/2018
ARIZONA,2018,2,0,1/8/2018
NEW HAMPSHIRE,2018,2,0,1/8/2018
NEW YORK,2018,2,0,1/8/2018
ALABAMA,2018,2,0,1/8/2018
MID. ATLANTIC,2018,2,0,1/8/2018
C.N.M.I.,2018,2,0,1/8/2018
WEST VIRGINIA,2018,2,0,1/8/2018
PUERTO RICO,2018,2,0,1/8/2018
ARKANSAS,2018,2,0,1/8/2018
MONTANA,2018,2,0,1/8/2018
FLORIDA,2018,2,0,1/8/2018
TENNESSEE,2018,2,0,1/8/2018
VIRGINIA,2018,2,0,1/8/2018
OKLAHOMA,2018,2,0,1/8/2018
UTAH,2018,2,0,1/8/2018
IDAHO,2018,2,0,1/8/2018
NORTH DAKOTA,2018,2,0,1/8/2018
WASHINGTON,2018,2,0,1/8/2018
SOUTH CAROLINA,2018,2,0,1/8/2018
GUAM,2018,2,0,1/8/2018
AMER. SAMOA,2018,2,0,1/8/2018
KANSAS,2018,2,0,1/8/2018
OREGON,2018,2,0,1/8/2018
OHIO,2018,2,0,1/8/2018
NEW ENGLAND,2018,2,0,1/8/2018
MARYLAND,2018,2,0,1/8/2018
IOWA,2018,2,0,1/8/2018
LOUISIANA,2018,2,0,1/8/2018
NORTH CAROLINA,2018,2,0,1/8/2018
MOUNTAIN,2018,2,0,1/8/2018
PENNSYLVANIA,2018,2,0,1/8/2018
RHODE ISLAND,2018,2,0,1/8/2018
VIRGIN ISL.,2018,2,0,1/8/2018
MASSACHUSETTS,2018,2,0,1/8/2018
E.S. CENTRAL,2018,2,0,1/8/2018
PACIFIC,2018,2,0,1/8/2018
S. ATLANTIC,2018,2,0,1/8/2018
NEW JERSEY,2018,2,0,1/8/2018
KENTUCKY,2018,2,0,1/8/2018
ILLINOIS,2018,2,0,1/8/2018
MAINE,2018,2,0,1/8/2018
VERMONT,2018,2,0,1/8/2018
MICHIGAN,2018,2,0,1/8/2018
WISCONSIN,2018,2,0,1/8/2018
MISSOURI,2018,3,0,1/15/2018
MONTANA,2018,3,0,1/15/2018
NEBRASKA,2018,3,0,1/15/2018
FLORIDA,2018,3,0,1/15/2018
WISCONSIN,2018,3,0,1/15/2018
AMER. SAMOA,2018,3,0,1/15/2018
OHIO,2018,3,0,1/15/2018
GEORGIA,2018,3,0,1/15/2018
SOUTH CAROLINA,2018,3,0,1/15/2018
IOWA,2018,3,0,1/15/2018
TENNESSEE,2018,3,0,1/15/2018
IDAHO,2018,3,0,1/15/2018
ARIZONA,2018,3,0,1/15/2018
NORTH DAKOTA,2018,3,0,1/15/2018
W.N. CENTRAL,2018,3,0,1/15/2018
RHODE ISLAND,2018,3,0,1/15/2018
E.N. CENTRAL,2018,3,0,1/15/2018
VIRGINIA,2018,3,0,1/15/2018
MARYLAND,2018,3,0,1/15/2018
DELAWARE,2018,3,0,1/15/2018
NORTH CAROLINA,2018,3,0,1/15/2018
OKLAHOMA,2018,3,0,1/15/2018
S. ATLANTIC,2018,3,0,1/15/2018
ILLINOIS,2018,3,0,1/15/2018
DIST. OF COL.,2018,3,0,1/15/2018
NEW ENGLAND,2018,3,0,1/15/2018
WEST VIRGINIA,2018,3,0,1/15/2018
KANSAS,2018,3,0,1/15/2018
SOUTH DAKOTA,2018,3,0,1/15/2018
MICHIGAN,2018,3,0,1/15/2018
CONNECTICUT,2018,3,0,1/15/2018
C.N.M.I.,2018,3,0,1/15/2018
KENTUCKY,2018,3,0,1/15/2018
NEVADA,2018,3,0,1/15/2018
NEW JERSEY,2018,3,0,1/15/2018
NEW MEXICO,2018,3,0,1/15/2018
W.S. CENTRAL,2018,3,0,1/15/2018
UNITED STATES,2018,3,0,1/15/2018
WASHINGTON,2018,3,0,1/15/2018
VERMONT,2018,3,0,1/15/2018
MINNESOTA,2018,3,0,1/15/2018
NEW HAMPSHIRE,2018,3,0,1/15/2018
UTAH,2018,3,0,1/15/2018
GUAM,2018,3,0,1/15/2018
HAWAII,2018,3,0,1/15/2018
TEXAS,2018,3,0,1/15/2018
VIRGIN ISL.,2018,3,0,1/15/2018
MAINE,2018,3,0,1/15/2018
MISSISSIPPI,2018,3,0,1/15/2018
E.S. CENTRAL,2018,3,0,1/15/2018
PUERTO RICO,2018,3,0,1/15/2018
NEW YORK,2018,3,0,1/15/2018
ALABAMA,2018,3,0,1/15/2018
COLORADO,2018,3,0,1/15/2018
MOUNTAIN,2018,3,0,1/15/2018
ARKANSAS,2018,3,0,1/15/2018
OREGON,2018,3,0,1/15/2018
WYOMING,2018,3,0,1/15/2018
PENNSYLVANIA,2018,3,0,1/15/2018
NEW YORK CITY,2018,3,0,1/15/2018
INDIANA,2018,3,0,1/15/2018
CALIFORNIA,2018,3,0,1/15/2018
PACIFIC,2018,3,0,1/15/2018
LOUISIANA,2018,3,0,1/15/2018
MASSACHUSETTS,2018,3,0,1/15/2018
MID. ATLANTIC,2018,3,0,1/15/2018
ALASKA,2018,3,0,1/15/2018
VERMONT,2018,4,0,1/22/2018
PUERTO RICO,2018,4,0,1/22/2018
E.S. CENTRAL,2018,4,0,1/22/2018
NEW ENGLAND,2018,4,0,1/22/2018
IDAHO,2018,4,0,1/22/2018
W.S. CENTRAL,2018,4,0,1/22/2018
CONNECTICUT,2018,4,0,1/22/2018
MAINE,2018,4,0,1/22/2018
MICHIGAN,2018,4,0,1/22/2018
LOUISIANA,2018,4,0,1/22/2018
MARYLAND,2018,4,0,1/22/2018
WYOMING,2018,4,0,1/22/2018
AMER. SAMOA,2018,4,0,1/22/2018
OKLAHOMA,2018,4,0,1/22/2018
OHIO,2018,4,0,1/22/2018
NEW MEXICO,2018,4,0,1/22/2018
S. ATLANTIC,2018,4,0,1/22/2018
SOUTH CAROLINA,2018,4,0,1/22/2018
ARKANSAS,2018,4,0,1/22/2018
MOUNTAIN,2018,4,0,1/22/2018
DELAWARE,2018,4,0,1/22/2018
W.N. CENTRAL,2018,4,0,1/22/2018
NEW HAMPSHIRE,2018,4,0,1/22/2018
NEW JERSEY,2018,4,0,1/22/2018
ALASKA,2018,4,0,1/22/2018
NORTH CAROLINA,2018,4,0,1/22/2018
DIST. OF COL.,2018,4,0,1/22/2018
INDIANA,2018,4,0,1/22/2018
C.N.M.I.,2018,4,0,1/22/2018
TEXAS,2018,4,0,1/22/2018
HAWAII,2018,4,0,1/22/2018
COLORADO,2018,4,0,1/22/2018
MISSISSIPPI,2018,4,0,1/22/2018
PENNSYLVANIA,2018,4,0,1/22/2018
ILLINOIS,2018,4,0,1/22/2018
ALABAMA,2018,4,0,1/22/2018
GUAM,2018,4,0,1/22/2018
IOWA,2018,4,0,1/22/2018
PACIFIC,2018,4,0,1/22/2018
NEW YORK CITY,2018,4,0,1/22/2018
NEW YORK,2018,4,0,1/22/2018
KANSAS,2018,4,0,1/22/2018
NORTH DAKOTA,2018,4,0,1/22/2018
WEST VIRGINIA,2018,4,0,1/22/2018
WISCONSIN,2018,4,0,1/22/2018
KENTUCKY,2018,4,0,1/22/2018
FLORIDA,2018,4,0,1/22/2018
MONTANA,2018,4,0,1/22/2018
MISSOURI,2018,4,0,1/22/2018
NEBRASKA,2018,4,0,1/22/2018
UNITED STATES,2018,4,0,1/22/2018
VIRGIN ISL.,2018,4,0,1/22/2018
MID. ATLANTIC,2018,4,0,1/22/2018
GEORGIA,2018,4,0,1/22/2018
NEVADA,2018,4,0,1/22/2018
SOUTH DAKOTA,2018,4,0,1/22/2018
VIRGINIA,2018,4,0,1/22/2018
ARIZONA,2018,4,0,1/22/2018
CALIFORNIA,2018,4,0,1/22/2018
UTAH,2018,4,0,1/22/2018
E.N. CENTRAL,2018,4,0,1/22/2018
WASHINGTON,2018,4,0,1/22/2018
TENNESSEE,2018,4,0,1/22/2018
MINNESOTA,2018,4,0,1/22/2018
RHODE ISLAND,2018,4,0,1/22/2018
MASSACHUSETTS,2018,4,0,1/22/2018
OREGON,2018,4,0,1/22/2018
ARKANSAS,2018,5,0,1/29/2018
C.N.M.I.,2018,5,0,1/29/2018
CONNECTICUT,2018,5,0,1/29/2018
ALABAMA,2018,5,0,1/29/2018
NEW HAMPSHIRE,2018,5,0,1/29/2018
WYOMING,2018,5,0,1/29/2018
VIRGINIA,2018,5,0,1/29/2018
NEW YORK CITY,2018,5,0,1/29/2018
MARYLAND,2018,5,0,1/29/2018
NEW MEXICO,2018,5,0,1/29/2018
NORTH CAROLINA,2018,5,0,1/29/2018
UTAH,2018,5,0,1/29/2018
OREGON,2018,5,0,1/29/2018
FLORIDA,2018,5,0,1/29/2018
KANSAS,2018,5,0,1/29/2018
MAINE,2018,5,0,1/29/2018
NEVADA,2018,5,0,1/29/2018
UNITED STATES,2018,5,0,1/29/2018
OHIO,2018,5,0,1/29/2018
GEORGIA,2018,5,0,1/29/2018
SOUTH CAROLINA,2018,5,0,1/29/2018
IOWA,2018,5,0,1/29/2018
NEW ENGLAND,2018,5,0,1/29/2018
ARIZONA,2018,5,0,1/29/2018
NEW JERSEY,2018,5,0,1/29/2018
IDAHO,2018,5,0,1/29/2018
AMER. SAMOA,2018,5,0,1/29/2018
NEW YORK,2018,5,0,1/29/2018
ALASKA,2018,5,0,1/29/2018
WISCONSIN,2018,5,0,1/29/2018
TEXAS,2018,5,0,1/29/2018
WASHINGTON,2018,5,0,1/29/2018
CALIFORNIA,2018,5,0,1/29/2018
MISSOURI,2018,5,0,1/29/2018
DIST. OF COL.,2018,5,0,1/29/2018
W.N. CENTRAL,2018,5,0,1/29/2018
LOUISIANA,2018,5,0,1/29/2018
S. ATLANTIC,2018,5,0,1/29/2018
NEBRASKA,2018,5,0,1/29/2018
VERMONT,2018,5,0,1/29/2018
MASSACHUSETTS,2018,5,0,1/29/2018
VIRGIN ISL.,2018,5,0,1/29/2018
NORTH DAKOTA,2018,5,0,1/29/2018
OKLAHOMA,2018,5,0,1/29/2018
PACIFIC,2018,5,0,1/29/2018
MINNESOTA,2018,5,0,1/29/2018
MOUNTAIN,2018,5,0,1/29/2018
E.S. CENTRAL,2018,5,0,1/29/2018
INDIANA,2018,5,0,1/29/2018
COLORADO,2018,5,0,1/29/2018
W.S. CENTRAL,2018,5,0,1/29/2018
PUERTO RICO,2018,5,0,1/29/2018
ILLINOIS,2018,5,0,1/29/2018
DELAWARE,2018,5,0,1/29/2018
WEST VIRGINIA,2018,5,0,1/29/2018
MISSISSIPPI,2018,5,0,1/29/2018
SOUTH DAKOTA,2018,5,0,1/29/2018
MONTANA,2018,5,0,1/29/2018
GUAM,2018,5,0,1/29/2018
KENTUCKY,2018,5,0,1/29/2018
PENNSYLVANIA,2018,5,0,1/29/2018
TENNESSEE,2018,5,0,1/29/2018
MICHIGAN,2018,5,0,1/29/2018
MID. ATLANTIC,2018,5,0,1/29/2018
HAWAII,2018,5,0,1/29/2018
RHODE ISLAND,2018,5,0,1/29/2018
MONTANA,2018,6,0,2/5/2018
MISSISSIPPI,2018,6,0,2/5/2018
NEW ENGLAND,2018,6,0,2/5/2018
UNITED STATES,2018,6,0,2/5/2018
IOWA,2018,6,0,2/5/2018
NEW JERSEY,2018,6,0,2/5/2018
FLORIDA,2018,6,0,2/5/2018
TEXAS,2018,6,0,2/5/2018
COLORADO,2018,6,0,2/5/2018
SOUTH CAROLINA,2018,6,0,2/5/2018
OREGON,2018,6,0,2/5/2018
MID. ATLANTIC,2018,6,0,2/5/2018
W.S. CENTRAL,2018,6,0,2/5/2018
OKLAHOMA,2018,6,0,2/5/2018
E.S. CENTRAL,2018,6,0,2/5/2018
IDAHO,2018,6,0,2/5/2018
WEST VIRGINIA,2018,6,0,2/5/2018
WASHINGTON,2018,6,0,2/5/2018
OHIO,2018,6,0,2/5/2018
MICHIGAN,2018,6,0,2/5/2018
MASSACHUSETTS,2018,6,0,2/5/2018
NEW HAMPSHIRE,2018,6,0,2/5/2018
KENTUCKY,2018,6,0,2/5/2018
ILLINOIS,2018,6,0,2/5/2018
PUERTO RICO,2018,6,0,2/5/2018
SOUTH DAKOTA,2018,6,0,2/5/2018
MOUNTAIN,2018,6,0,2/5/2018
ALASKA,2018,6,0,2/5/2018
DELAWARE,2018,6,0,2/5/2018
NORTH DAKOTA,2018,6,0,2/5/2018
GUAM,2018,6,0,2/5/2018
LOUISIANA,2018,6,0,2/5/2018
AMER. SAMOA,2018,6,0,2/5/2018
MISSOURI,2018,6,0,2/5/2018
E.N. CENTRAL,2018,6,0,2/5/2018
ARIZONA,2018,6,0,2/5/2018
NEBRASKA,2018,6,0,2/5/2018
W.N. CENTRAL,2018,6,0,2/5/2018
MARYLAND,2018,6,0,2/5/2018
VIRGINIA,2018,6,0,2/5/2018
MINNESOTA,2018,6,0,2/5/2018
VERMONT,2018,6,0,2/5/2018
NEVADA,2018,6,0,2/5/2018
NEW YORK,2018,6,0,2/5/2018
MAINE,2018,6,0,2/5/2018
CALIFORNIA,2018,6,0,2/5/2018
RHODE ISLAND,2018,6,0,2/5/2018
WISCONSIN,2018,6,0,2/5/2018
UTAH,2018,6,0,2/5/2018
HAWAII,2018,6,0,2/5/2018
NEW MEXICO,2018,6,0,2/5/2018
VIRGIN ISL.,2018,6,0,2/5/2018
ALABAMA,2018,6,0,2/5/2018
C.N.M.I.,2018,6,0,2/5/2018
WYOMING,2018,6,0,2/5/2018
KANSAS,2018,6,0,2/5/2018
CONNECTICUT,2018,6,0,2/5/2018
INDIANA,2018,6,0,2/5/2018
PACIFIC,2018,6,0,2/5/2018
ARKANSAS,2018,6,0,2/5/2018
TENNESSEE,2018,6,0,2/5/2018
GEORGIA,2018,6,0,2/5/2018
DIST. OF COL.,2018,6,0,2/5/2018
S. ATLANTIC,2018,6,0,2/5/2018
NORTH CAROLINA,2018,6,0,2/5/2018
PENNSYLVANIA,2018,6,0,2/5/2018
NEW YORK CITY,2018,6,0,2/5/2018
ALABAMA,2018,7,0,2/12/2018
MASSACHUSETTS,2018,7,0,2/12/2018
OKLAHOMA,2018,7,0,2/12/2018
E.N. CENTRAL,2018,7,0,2/12/2018
NORTH DAKOTA,2018,7,0,2/12/2018
TEXAS,2018,7,0,2/12/2018
MISSOURI,2018,7,0,2/12/2018
KANSAS,2018,7,0,2/12/2018
S. ATLANTIC,2018,7,0,2/12/2018
IOWA,2018,7,0,2/12/2018
MAINE,2018,7,0,2/12/2018
MARYLAND,2018,7,0,2/12/2018
NEW YORK CITY,2018,7,0,2/12/2018
WISCONSIN,2018,7,0,2/12/2018
MISSISSIPPI,2018,7,0,2/12/2018
SOUTH DAKOTA,2018,7,0,2/12/2018
LOUISIANA,2018,7,0,2/12/2018
FLORIDA,2018,7,0,2/12/2018
ALASKA,2018,7,0,2/12/2018
IDAHO,2018,7,0,2/12/2018
OHIO,2018,7,0,2/12/2018
UTAH,2018,7,0,2/12/2018
PACIFIC,2018,7,0,2/12/2018
W.N. CENTRAL,2018,7,0,2/12/2018
HAWAII,2018,7,0,2/12/2018
VIRGIN ISL.,2018,7,0,2/12/2018
PENNSYLVANIA,2018,7,0,2/12/2018
MID. ATLANTIC,2018,7,0,2/12/2018
UNITED STATES,2018,7,0,2/12/2018
NEW YORK,2018,7,0,2/12/2018
TENNESSEE,2018,7,0,2/12/2018
NEW JERSEY,2018,7,0,2/12/2018
C.N.M.I.,2018,7,0,2/12/2018
GUAM,2018,7,0,2/12/2018
NEW MEXICO,2018,7,0,2/12/2018
CALIFORNIA,2018,7,0,2/12/2018
E.S. CENTRAL,2018,7,0,2/12/2018
COLORADO,2018,7,0,2/12/2018
GEORGIA,2018,7,0,2/12/2018
SOUTH CAROLINA,2018,7,0,2/12/2018
DELAWARE,2018,7,0,2/12/2018
VIRGINIA,2018,7,0,2/12/2018
OREGON,2018,7,0,2/12/2018
NEBRASKA,2018,7,0,2/12/2018
ARKANSAS,2018,7,0,2/12/2018
PUERTO RICO,2018,7,0,2/12/2018
RHODE ISLAND,2018,7,0,2/12/2018
MINNESOTA,2018,7,0,2/12/2018
MONTANA,2018,7,0,2/12/2018
MOUNTAIN,2018,7,0,2/12/2018
ARIZONA,2018,7,0,2/12/2018
CONNECTICUT,2018,7,0,2/12/2018
INDIANA,2018,7,0,2/12/2018
MICHIGAN,2018,7,0,2/12/2018
NORTH CAROLINA,2018,7,0,2/12/2018
VERMONT,2018,7,0,2/12/2018
WASHINGTON,2018,7,0,2/12/2018
AMER. SAMOA,2018,7,0,2/12/2018
W.S. CENTRAL,2018,7,0,2/12/2018
NEW HAMPSHIRE,2018,7,0,2/12/2018
WYOMING,2018,7,0,2/12/2018
NEVADA,2018,7,0,2/12/2018
ILLINOIS,2018,7,0,2/12/2018
WEST VIRGINIA,2018,7,0,2/12/2018
KENTUCKY,2018,7,0,2/12/2018
DIST. OF COL.,2018,7,0,2/12/2018
NEW ENGLAND,2018,7,0,2/12/2018
DELAWARE,2018,8,0,2/19/2018
COLORADO,2018,8,0,2/19/2018
MASSACHUSETTS,2018,8,0,2/19/2018
WYOMING,2018,8,0,2/19/2018
NEW ENGLAND,2018,8,0,2/19/2018
OHIO,2018,8,0,2/19/2018
CONNECTICUT,2018,8,0,2/19/2018
E.N. CENTRAL,2018,8,0,2/19/2018
PENNSYLVANIA,2018,8,0,2/19/2018
OKLAHOMA,2018,8,0,2/19/2018
MISSOURI,2018,8,0,2/19/2018
W.N. CENTRAL,2018,8,0,2/19/2018
MICHIGAN,2018,8,0,2/19/2018
FLORIDA,2018,8,0,2/19/2018
ALABAMA,2018,8,0,2/19/2018
INDIANA,2018,8,0,2/19/2018
AMER. SAMOA,2018,47,0,11/19/2018
MISSISSIPPI,2018,8,0,2/19/2018
MARYLAND,2018,8,0,2/19/2018
MONTANA,2018,8,0,2/19/2018
W.S. CENTRAL,2018,8,0,2/19/2018
KANSAS,2018,8,0,2/19/2018
SOUTH CAROLINA,2018,8,0,2/19/2018
LOUISIANA,2018,8,0,2/19/2018
TEXAS,2018,8,0,2/19/2018
MINNESOTA,2018,8,0,2/19/2018
MOUNTAIN,2018,8,0,2/19/2018
TENNESSEE,2018,8,0,2/19/2018
WEST VIRGINIA,2018,8,0,2/19/2018
NEW JERSEY,2018,8,0,2/19/2018
NORTH DAKOTA,2018,8,0,2/19/2018
ALASKA,2018,8,0,2/19/2018
SOUTH DAKOTA,2018,8,0,2/19/2018
NEW YORK,2018,8,0,2/19/2018
PACIFIC,2018,8,0,2/19/2018
VIRGINIA,2018,8,0,2/19/2018
NEW MEXICO,2018,8,0,2/19/2018
GEORGIA,2018,8,0,2/19/2018
NEVADA,2018,8,0,2/19/2018
E.S. CENTRAL,2018,8,0,2/19/2018
WASHINGTON,2018,8,0,2/19/2018
VERMONT,2018,8,0,2/19/2018
RHODE ISLAND,2018,8,0,2/19/2018
IDAHO,2018,8,0,2/19/2018
S. ATLANTIC,2018,8,0,2/19/2018
NEW HAMPSHIRE,2018,8,0,2/19/2018
HAWAII,2018,8,0,2/19/2018
OREGON,2018,8,0,2/19/2018
MAINE,2018,8,0,2/19/2018
NEW YORK CITY,2018,8,0,2/19/2018
ILLINOIS,2018,8,0,2/19/2018
WISCONSIN,2018,8,0,2/19/2018
MID. ATLANTIC,2018,8,0,2/19/2018
ARIZONA,2018,8,0,2/19/2018
NEBRASKA,2018,8,0,2/19/2018
DIST. OF COL.,2018,8,0,2/19/2018
AMER. SAMOA,2018,8,0,2/19/2018
CALIFORNIA,2018,8,0,2/19/2018
ARKANSAS,2018,8,0,2/19/2018
NORTH CAROLINA,2018,8,0,2/19/2018
UTAH,2018,8,0,2/19/2018
KENTUCKY,2018,8,0,2/19/2018
UNITED STATES,2018,8,0,2/19/2018
NEW MEXICO,2018,9,0,2/26/2018
NORTH CAROLINA,2018,9,0,2/26/2018
ILLINOIS,2018,9,0,2/26/2018
MONTANA,2018,9,0,2/26/2018
IDAHO,2018,9,0,2/26/2018
IOWA,2018,9,0,2/26/2018
LOUISIANA,2018,9,0,2/26/2018
MAINE,2018,9,0,2/26/2018
S. ATLANTIC,2018,9,0,2/26/2018
COLORADO,2018,9,0,2/26/2018
NEBRASKA,2018,9,0,2/26/2018
AMER. SAMOA,2018,9,0,2/26/2018
KENTUCKY,2018,9,0,2/26/2018
GUAM,2018,9,0,2/26/2018
MOUNTAIN,2018,9,0,2/26/2018
E.S. CENTRAL,2018,9,0,2/26/2018
PENNSYLVANIA,2018,9,0,2/26/2018
MARYLAND,2018,9,0,2/26/2018
NORTH DAKOTA,2018,9,0,2/26/2018
MISSOURI,2018,9,0,2/26/2018
UTAH,2018,9,0,2/26/2018
VERMONT,2018,9,0,2/26/2018
WISCONSIN,2018,9,0,2/26/2018
TEXAS,2018,9,0,2/26/2018
ARIZONA,2018,9,0,2/26/2018
GEORGIA,2018,9,0,2/26/2018
MID. ATLANTIC,2018,9,0,2/26/2018
C.N.M.I.,2018,9,0,2/26/2018
NEVADA,2018,9,0,2/26/2018
W.S. CENTRAL,2018,9,0,2/26/2018
VIRGINIA,2018,9,0,2/26/2018
CALIFORNIA,2018,9,0,2/26/2018
NEW YORK,2018,9,0,2/26/2018
HAWAII,2018,9,0,2/26/2018
WYOMING,2018,9,0,2/26/2018
RHODE ISLAND,2018,9,0,2/26/2018
DELAWARE,2018,9,0,2/26/2018
NEW ENGLAND,2018,9,0,2/26/2018
SOUTH DAKOTA,2018,9,0,2/26/2018
TENNESSEE,2018,9,0,2/26/2018
NEW HAMPSHIRE,2018,9,0,2/26/2018
SOUTH CAROLINA,2018,9,0,2/26/2018
MINNESOTA,2018,9,0,2/26/2018
WEST VIRGINIA,2018,9,0,2/26/2018
OREGON,2018,9,0,2/26/2018
KANSAS,2018,9,0,2/26/2018
INDIANA,2018,9,0,2/26/2018
PACIFIC,2018,9,0,2/26/2018
ALASKA,2018,9,0,2/26/2018
ALABAMA,2018,9,0,2/26/2018
E.N. CENTRAL,2018,9,0,2/26/2018
W.N. CENTRAL,2018,9,0,2/26/2018
MICHIGAN,2018,9,0,2/26/2018
DIST. OF COL.,2018,9,0,2/26/2018
ARKANSAS,2018,9,0,2/26/2018
UNITED STATES,2018,9,0,2/26/2018
FLORIDA,2018,9,0,2/26/2018
NEW JERSEY,2018,9,0,2/26/2018
MASSACHUSETTS,2018,9,0,2/26/2018
OKLAHOMA,2018,9,0,2/26/2018
WASHINGTON,2018,9,0,2/26/2018
MISSISSIPPI,2018,9,0,2/26/2018
CONNECTICUT,2018,9,0,2/26/2018
OHIO,2018,9,0,2/26/2018
NEW YORK CITY,2018,9,0,2/26/2018
PUERTO RICO,2018,9,0,2/26/2018
VIRGIN ISL.,2018,9,0,2/26/2018
OREGON,2018,10,0,3/5/2018
IOWA,2018,10,0,3/5/2018
WEST VIRGINIA,2018,10,0,3/5/2018
GUAM,2018,10,0,3/5/2018
DIST. OF COL.,2018,10,0,3/5/2018
WASHINGTON,2018,10,0,3/5/2018
MISSOURI,2018,10,0,3/5/2018
TEXAS,2018,10,0,3/5/2018
